ncomps	x	y	amplitude	err amplitude	shift	err shift	width	err width	rms	residual	chisq	dof	redchisq	aic
3.0	288.0	720.0	0.3262423393916828	0.06354185177655922	21.98481206610833	1.690288353310353	7.518378760374594	1.6951545111694055	0.0681970273279	0.12858519338861568	446.571464823108	116.0	3.8497540070957585	-492.6126450460306
3.0	288.0	720.0	3.644049077788582	0.12166204834854989	48.71498113219567	0.09236259553081674	2.4351385582209017	0.10084962636136777	0.0681970273279	0.12858519338861568	446.571464823108	116.0	3.8497540070957585	-492.6126450460306
3.0	288.0	720.0	4.364318945472739	0.06468444431337803	64.23435310023136	0.15715098934267627	7.855107062273197	0.17564558070464142	0.0681970273279	0.12858519338861568	446.571464823108	116.0	3.8497540070957585	-492.6126450460306
2.0	298.0	720.0	3.1550333808876143	0.1246074878610161	49.13797165775846	0.08488863340781574	2.033840084775088	0.10037040952132305	0.08620666986673617	0.11569203796094206	234.31035541008404	119.0	1.9689945832780171	-521.4984669510147
2.0	298.0	720.0	4.872842261990911	0.056900353663667635	63.26114887224218	0.1381242278971248	8.201058931648832	0.15022563807672923	0.08620666986673617	0.11569203796094206	234.31035541008404	119.0	1.9689945832780171	-521.4984669510147
2.0	308.0	720.0	2.1024710574675947	0.1400339636810662	49.109377203017424	0.1377155503477932	2.070344834840182	0.17115777380863884	0.06588373065872112	0.12498346150349371	455.70651676406857	119.0	3.8294665274291475	-505.56216471129324
2.0	308.0	720.0	4.686117013799558	0.06167982149788667	61.84835872580424	0.16692466165490158	7.866016378343483	0.17482767590955284	0.06588373065872112	0.12498346150349371	455.70651676406857	119.0	3.8294665274291475	-505.56216471129324
2.0	318.0	720.0	4.369062200552649	0.0693616673858972	60.20760683201353	0.15350607235496708	8.268136112787673	0.16342555952525106	0.05951710350812645	0.13652060181736317	761.8304672470929	119.0	6.401936699555402	-466.734735335148
2.0	318.0	720.0	0.9188163665037568	0.18332462452030637	78.62057133450011	0.30014163296728774	1.3774818860290488	0.3528909970294318	0.05951710350812645	0.13652060181736317	761.8304672470929	119.0	6.401936699555402	-466.734735335148
2.0	328.0	720.0	4.193285505329197	0.045216493158090294	61.196831381853414	0.1074251027822947	8.065378690541582	0.11922248369907026	0.0726656364736112	0.09306499460956462	205.74130635398672	119.0	1.7289185407898042	-580.4715750859701
2.0	328.0	720.0	1.0350067634545355	0.08952536200384152	77.8872839675674	0.20763116136745252	2.0888726546034926	0.2204846955510194	0.0726656364736112	0.09306499460956462	205.74130635398672	119.0	1.7289185407898042	-580.4715750859701
2.0	338.0	720.0	3.6062360307531556	0.09865782927120799	59.181638904863604	0.4032409220773645	5.59055680945735	0.27879547805787214	0.0850100074142206	0.10703151402979343	198.7908440321981	119.0	1.6705112943882192	-545.5422719170366
2.0	338.0	720.0	3.0387943360395737	0.136085527047325	71.69572658285296	0.4191868676801517	4.947846762125735	0.27341492153090174	0.0850100074142206	0.10703151402979343	198.7908440321981	119.0	1.6705112943882192	-545.5422719170366
3.0	348.0	720.0	0.76865885634795	0.07240544077660166	46.70473255628132	0.42278764818742187	2.9169036193534312	0.40205062439665423	0.08482762965395405	0.08667273939907152	130.54745913561004	116.0	1.125409130479397	-591.7903877134364
3.0	348.0	720.0	2.7646634431195185	0.06157939591834303	59.81038213261208	0.3349528489939205	4.871408377132186	0.3903544465965468	0.08482762965395405	0.08667273939907152	130.54745913561004	116.0	1.125409130479397	-591.7903877134364
3.0	348.0	720.0	4.374016411402055	0.1375552877503335	70.48888374199372	0.1814137146463104	3.6823346459501174	0.12163025748859757	0.08482762965395405	0.08667273939907152	130.54745913561004	116.0	1.125409130479397	-591.7903877134364
2.0	358.0	720.0	1.8976120383266044	0.1096594586956492	58.74217414593351	1.4624996218739987	8.088666368938263	1.0828573122649896	0.09456689604807446	0.18120558988533536	497.4235752792109	119.0	4.180030044363117	-404.25906190564865
2.0	358.0	720.0	4.577731551668874	0.36346892260333835	69.91875927907829	0.14378081401372333	3.3756032808683205	0.22794418867652616	0.09456689604807446	0.18120558988533536	497.4235752792109	119.0	4.180030044363117	-404.25906190564865
2.0	368.0	720.0	2.8837464746350285	0.19291390319017448	60.740068112258	1.450762844937086	6.4805700561282436	1.073762911420697	0.14662151974567855	0.2591190820682336	477.09777189644245	119.0	4.009224973919684	-299.8373494643222
2.0	368.0	720.0	4.741761325427935	0.6643642544177419	70.31499552930059	0.24266199835239757	3.0405380749278637	0.32336450070962913	0.14662151974567855	0.2591190820682336	477.09777189644245	119.0	4.009224973919684	-299.8373494643222
2.0	378.0	720.0	4.0855472784927915	0.23005935577412834	61.503302658691375	0.9937766696793706	5.342456824571408	0.7235571221173706	0.6418935504841823	0.2065114501650455	25.5251549794717	119.0	0.21449710066782943	-296.7024978564341
2.0	378.0	720.0	4.608574664888084	0.7150170394229307	70.32224991450887	0.3595184067753958	3.023872186669328	0.32418766336776006	0.6418935504841823	0.2065114501650455	25.5251549794717	119.0	0.21449710066782943	-296.7024978564341
2.0	388.0	720.0	4.582288944894876	0.1980684235373862	60.278692896645154	0.5143122652960938	4.319197561425367	0.3754848844343248	0.2394337208546833	0.1327700366536944	105.53410714130546	119.0	0.8868412364815584	-365.81773888678157
2.0	388.0	720.0	5.255168586980937	0.2879062492355288	70.03378756113293	0.38377218458176415	3.7037382990153	0.2616377546618664	0.2394337208546833	0.1327700366536944	105.53410714130546	119.0	0.8868412364815584	-365.81773888678157
2.0	398.0	720.0	2.8504236148161115	0.28274018051064814	56.41111363567957	0.4855112362885299	4.4359633889550425	0.35416672501439334	0.17812135062070894	0.12914265325054977	110.10676452308182	119.0	0.9252669287653934	-434.4685965277181
2.0	398.0	720.0	5.491482845294789	0.11317177795930268	69.0469367017015	0.43556417157729427	6.759604123446438	0.3237768542539454	0.17812135062070894	0.12914265325054977	110.10676452308182	119.0	0.9252669287653934	-434.4685965277181
2.0	408.0	720.0	3.8635068679642828	0.13688608613982975	53.32649681624504	0.14260176382347375	4.048238240125118	0.1598408501783573	0.11306503494841431	0.12432306124834311	195.0011243467838	119.0	1.6386649104771747	-476.649711029256
2.0	408.0	720.0	6.206218630743936	0.06278062819897301	70.67372075069625	0.20107261879340207	9.708645668326335	0.19999672935948706	0.11306503494841431	0.12432306124834311	195.0011243467838	119.0	1.6386649104771747	-476.649711029256
3.0	418.0	720.0	2.4261206476765222	0.3167203732499148	52.84979142206316	0.31349181714430374	3.5636539958065017	0.42065639505637686	0.09383887050852073	0.15835272579783627	399.3678655430861	116.0	3.4428264270955697	-426.78265742270435
3.0	418.0	720.0	5.772048614771681	0.23735102485729398	65.33621419481815	1.6813748131242245	9.937053564463392	0.7726840306428342	0.09383887050852073	0.15835272579783627	399.3678655430861	116.0	3.4428264270955697	-426.78265742270435
3.0	418.0	720.0	4.8757208702764085	0.8626442254381793	78.82603025006306	0.37166413056320663	5.42215270539148	0.458898553616254	0.09383887050852073	0.15835272579783627	399.3678655430861	116.0	3.4428264270955697	-426.78265742270435
3.0	428.0	720.0	1.1361738938641088	0.23276085373590388	56.2376230943511	0.34181357548076274	1.5958191705452833	0.37723342547877126	0.10855516127725207	0.17260243931440591	370.24138987767134	116.0	3.191736119635098	-399.82880910377537
3.0	428.0	720.0	5.935842276686045	0.14772470666539092	65.31769696316195	1.0321009471047768	10.113788699649785	0.5883280452257856	0.10855516127725207	0.17260243931440591	370.24138987767134	116.0	3.191736119635098	-399.82880910377537
3.0	428.0	720.0	5.7421640141626265	0.583262196727556	79.23040701042041	0.20057140627727946	4.968738726802742	0.3088984148036272	0.10855516127725207	0.17260243931440591	370.24138987767134	116.0	3.191736119635098	-399.82880910377537
3.0	438.0	720.0	4.676287135399819	0.12457493316598753	60.018853909549826	0.5043722360040069	5.9161467199556395	0.35393580261393365	0.07556851626858319	0.13758698837093314	474.3368086576153	116.0	4.089110419462201	-459.413178755307
3.0	438.0	720.0	4.5287740315200375	0.5069194921738199	70.21361505077516	0.3032493498093916	3.4726485090865262	0.3415966021487279	0.07556851626858319	0.13758698837093314	474.3368086576153	116.0	4.089110419462201	-459.413178755307
3.0	438.0	720.0	6.904566565625741	0.15890385643126317	79.52001927111073	0.3039496111630753	4.5296800560927775	0.20581067352994623	0.07556851626858319	0.13758698837093314	474.3368086576153	116.0	4.089110419462201	-459.413178755307
4.0	448.0	720.0	0.20357992807265543	44.58849431516892	-3969.29963015143	2317171.1270712	4571.74160575019	1349836.741140115	0.08502609588048063	0.09238972792665646	147.58863608007545	113.0	1.3060941246024376	-568.6491529555155
4.0	448.0	720.0	4.783122147322773	0.06899842175809044	60.8736031429741	0.18041007292315575	4.4379522718048205	0.15083264740842692	0.08502609588048063	0.09238972792665646	147.58863608007545	113.0	1.3060941246024376	-568.6491529555155
4.0	448.0	720.0	4.690887859973384	0.23757306762390779	70.10146024076957	0.14249334817777268	2.8903498288454994	0.16065286885537	0.08502609588048063	0.09238972792665646	147.58863608007545	113.0	1.3060941246024376	-568.6491529555155
4.0	448.0	720.0	4.261321961224992	0.08679618947039684	78.43227515203601	0.2553005166653483	4.157605791650447	0.1898223864105577	0.08502609588048063	0.09238972792665646	147.58863608007545	113.0	1.3060941246024376	-568.6491529555155
3.0	458.0	720.0	5.534413309637816	0.09709030336615335	61.81985284531575	0.17572856447743543	4.455806066526493	0.16774924289223922	0.36105376468786626	0.10660114959356541	20.307061352006233	116.0	0.17506087372419166	-462.28501511598023
3.0	458.0	720.0	3.4376136895974847	0.6274815886690619	70.14650153611595	0.2258420783687972	2.1366993260270295	0.25247278416410135	0.36105376468786626	0.10660114959356541	20.307061352006233	116.0	0.17506087372419166	-462.28501511598023
3.0	458.0	720.0	3.251430148901213	0.1883734440435272	75.9432757663999	0.6931634953876861	3.797400025793194	0.45546888175028233	0.36105376468786626	0.10660114959356541	20.307061352006233	116.0	0.17506087372419166	-462.28501511598023
2.0	468.0	720.0	4.379920465514227	0.31042386156895696	60.13779392054528	0.32020343391060174	3.5029826196603064	0.2668572959163535	0.36105376468786626	0.16607438170815852	62.430053309131324	119.0	0.5246222967153893	-328.7536046553513
2.0	468.0	720.0	4.219171578648361	0.1511162482178868	71.6295408392771	0.5380179371287191	5.71715638487223	0.4724743125268881	0.36105376468786626	0.16607438170815852	62.430053309131324	119.0	0.5246222967153893	-328.7536046553513
2.0	478.0	720.0	3.0840477746738655	0.25328813863794497	58.67254054347024	0.3860531904955665	3.376341732270305	0.3609107870548565	0.36105376468786626	0.18316103074163576	80.07738349403435	119.0	0.6729191890254987	-297.63526992454007
2.0	478.0	720.0	3.93720816135083	0.16248692097618275	71.86253574805309	0.45516602851113025	6.045005889443142	0.46737083223028	0.36105376468786626	0.18316103074163576	80.07738349403435	119.0	0.6729191890254987	-297.63526992454007
2.0	488.0	720.0	1.3416657266996108	0.16597344399498964	56.6878706024334	2.1396269068042275	6.344731363324848	1.6812274550984354	0.36105376468786626	0.19177052012852303	65.09737756099571	119.0	0.5470367862268547	-323.52391938208405
2.0	488.0	720.0	4.173388413918515	0.23206271729089628	71.5277343227201	0.5935517027185264	5.37508923007868	0.4345518694425654	0.36105376468786626	0.19177052012852303	65.09737756099571	119.0	0.5470367862268547	-323.52391938208405
2.0	498.0	720.0	1.45320460555606	0.17499883870493047	49.584946625981715	0.49008398543925347	3.4894904859004825	0.49634315184007577	0.36105376468786626	0.1568329287215861	57.405660513725785	119.0	0.4824005085187041	-339.2415883166885
2.0	498.0	720.0	5.015592693131792	0.138480650071652	70.03011119142776	0.1795022480767557	5.624822076937829	0.18390951617417314	0.36105376468786626	0.1568329287215861	57.405660513725785	119.0	0.4824005085187041	-339.2415883166885
7.0	508.0	720.0	0.19048956527050853	0.12239224937257703	-38.26535763675231	3.8036487304987423	5.129084655553016	4.060958441098074	0.028428095265878903	0.14892274206409667	3430.6107800381574	104.0	32.986642115751515	-425.1009823138768
7.0	508.0	720.0	0.16124704729984957	0.06806381306429153	-14.7599222699178	8.132731259380714	11.57533114944189	11.92092812470416	0.028428095265878903	0.14892274206409667	3430.6107800381574	104.0	32.986642115751515	-425.1009823138768
7.0	508.0	720.0	0.2508054821315114	0.17514082448263404	10.929010668692957	1.3338847941371614	1.8047657656171885	1.6331943376146314	0.028428095265878903	0.14892274206409667	3430.6107800381574	104.0	32.986642115751515	-425.1009823138768
7.0	508.0	720.0	0.3015422294605088	0.07009019985084879	30.32795286855551	5.381311434241836	13.736432777436825	9.716098091273972	0.028428095265878903	0.14892274206409667	3430.6107800381574	104.0	32.986642115751515	-425.1009823138768
7.0	508.0	720.0	1.4577836982575478	0.187213543454616	49.563804930384094	0.31870665357630384	3.297816541183444	0.4781217349967516	0.028428095265878903	0.14892274206409667	3430.6107800381574	104.0	32.986642115751515	-425.1009823138768
7.0	508.0	720.0	5.832222442719632	0.09641523346627069	70.0407456612789	0.11844243526989143	5.729263810326137	0.12391952186759897	0.028428095265878903	0.14892274206409667	3430.6107800381574	104.0	32.986642115751515	-425.1009823138768
7.0	508.0	720.0	0.1396610635289234	0.03315814249762039	177.99620312442286	46.72544455044979	57.18277975060032	45.50818186421587	0.028428095265878903	0.14892274206409667	3430.6107800381574	104.0	32.986642115751515	-425.1009823138768
3.0	518.0	720.0	0.9623257922771503	0.05419896931623879	50.98873684107914	0.7023602262133465	7.652294246134515	0.753785267334127	0.07826693631271557	0.10396231293060987	229.8973997703379	116.0	1.9818741359511889	-541.1773682113568
3.0	518.0	720.0	3.104829982374183	0.177475018012146	64.0019213160542	0.1316766175874027	2.2732936737947127	0.13918927201658712	0.07826693631271557	0.10396231293060987	229.8973997703379	116.0	1.9818741359511889	-541.1773682113568
3.0	518.0	720.0	6.257451005833458	0.07361942111205744	72.1395615421343	0.12316607212637376	4.3151187299564535	0.1128173923968635	0.07826693631271557	0.10396231293060987	229.8973997703379	116.0	1.9818741359511889	-541.1773682113568
6.0	528.0	720.0	0.1323347687287658	0.04807717770524622	55.122614641247075	5.750537287670715	36.796543037241854	8.506587861638474	0.06374591943761024	0.0663756590003886	135.52634193965707	107.0	1.2666013265388512	-635.6531600670985
6.0	528.0	720.0	0.2688439241596618	0.05780572679194641	36.37091512237742	0.9198523876495402	3.7437104764720663	1.0476077917148001	0.06374591943761024	0.0663756590003886	135.52634193965707	107.0	1.2666013265388512	-635.6531600670985
6.0	528.0	720.0	0.8352804181895913	0.06684708521339344	51.71093981006495	0.356543300947177	4.768616149740678	0.5137245191049191	0.06374591943761024	0.0663756590003886	135.52634193965707	107.0	1.2666013265388512	-635.6531600670985
6.0	528.0	720.0	3.142296460723296	0.09850507899957871	63.95281331281817	0.1113343240425286	2.6542918124990753	0.10963345092821641	0.06374591943761024	0.0663756590003886	135.52634193965707	107.0	1.2666013265388512	-635.6531600670985
6.0	528.0	720.0	5.680938044416921	0.05946381995863454	72.61562470325153	0.09615896458114001	4.18826401680146	0.09028408545150124	0.06374591943761024	0.0663756590003886	135.52634193965707	107.0	1.2666013265388512	-635.6531600670985
6.0	528.0	720.0	0.32502574212249696	1.8711259009752164	239.82812813058158	220.161215406512	31.775310932524157	64.63256056780529	0.06374591943761024	0.0663756590003886	135.52634193965707	107.0	1.2666013265388512	-635.6531600670985
6.0	538.0	720.0	0.12618806679985525	0.0186612397375916	32.50762025079096	27.720510713735038	131.68530680488882	71.52431773130152	0.07094850317835459	0.06534576502635345	106.03727339822152	107.0	0.9910025551235656	-639.5627965698817
6.0	538.0	720.0	0.3245882645805196	0.04164905253174751	37.14782063813725	1.6308513039792274	6.082845090756175	1.5940894227584326	0.07094850317835459	0.06534576502635345	106.03727339822152	107.0	0.9910025551235656	-639.5627965698817
6.0	538.0	720.0	1.1165691885786952	0.051929169231401125	51.89473376998845	0.3545563396612251	4.372706239626938	0.459751577434233	0.07094850317835459	0.06534576502635345	106.03727339822152	107.0	0.9910025551235656	-639.5627965698817
6.0	538.0	720.0	2.5259256184522614	0.224700504957895	64.18925727655052	0.22525243232726036	3.0699237778534165	0.2039178939550272	0.07094850317835459	0.06534576502635345	106.03727339822152	107.0	0.9910025551235656	-639.5627965698817
6.0	538.0	720.0	4.751373820560011	0.08995405438656313	72.21258837711292	0.2540558644753612	4.682053951050211	0.16595573690058738	0.07094850317835459	0.06534576502635345	106.03727339822152	107.0	0.9910025551235656	-639.5627965698817
6.0	538.0	720.0	0.0790435295697802	0.03765702473076054	186.6614772166484	7.055071104942132	14.026257677011381	9.42502945407749	0.07094850317835459	0.06534576502635345	106.03727339822152	107.0	0.9910025551235656	-639.5627965698817
3.0	548.0	720.0	0.46401343031909015	0.048546068452740336	40.20520179696194	2.4655894414937944	7.918888216963191	2.0544069408371275	0.06375055106410583	0.09173961052584201	264.18110193136164	116.0	2.277423292511738	-575.0890049653282
3.0	548.0	720.0	1.068830794003928	0.15713091048747618	51.11965464604194	0.2762995146968367	2.848882711602756	0.3977810250286451	0.06375055106410583	0.09173961052584201	264.18110193136164	116.0	2.277423292511738	-575.0890049653282
3.0	548.0	720.0	5.147401471782244	0.04979820649999452	68.84326639420209	0.08214493980462509	6.639914606698715	0.08613436085091625	0.06375055106410583	0.09173961052584201	264.18110193136164	116.0	2.277423292511738	-575.0890049653282
2.0	558.0	720.0	0.5233784419584877	0.09111325216953654	45.319922851061555	1.617851391364347	6.327154746198089	1.6503037284764628	0.11194307620029921	0.163261242127772	290.7647773953986	119.0	2.443401490717635	-429.20422213128796
2.0	558.0	720.0	5.271827967311962	0.08461376471703737	68.34573616843667	0.17410142259437883	7.584094458026405	0.18715240408137432	0.11194307620029921	0.163261242127772	290.7647773953986	119.0	2.443401490717635	-429.20422213128796
4.0	568.0	720.0	0.38916418910202627	0.05858015781948713	42.06455937140428	4.836883127469344	9.559222526413606	3.600211004965504	0.07694577840860392	0.09995608791848855	219.54731317151203	113.0	1.9428965767390445	-543.9711034187751
4.0	568.0	720.0	0.888263321545157	0.19533251136334473	51.53232093661041	0.35994265379570267	2.5689419186429667	0.5277534580428946	0.07694577840860392	0.09995608791848855	219.54731317151203	113.0	1.9428965767390445	-543.9711034187751
4.0	568.0	720.0	4.6876183032067775	0.5505800441269737	65.83162634412173	0.7020677977451532	5.188050379908987	0.39479912119429633	0.07694577840860392	0.09995608791848855	219.54731317151203	113.0	1.9428965767390445	-543.9711034187751
4.0	568.0	720.0	2.490491523631045	0.4368050609398204	76.33759810603306	1.6767950970762135	5.794337446032947	0.7644235243226677	0.07694577840860392	0.09995608791848855	219.54731317151203	113.0	1.9428965767390445	-543.9711034187751
4.0	578.0	720.0	0.7394047854813743	0.07621966592872613	52.224959166606766	0.39701664759454697	3.6419054226320284	0.49097789000570435	0.05994494880951293	0.07934125588094641	219.01896677750563	113.0	1.938220944933678	-606.6908757776426
4.0	578.0	720.0	3.43248039922476	0.17627444757078584	73.5075885397351	0.7862522512523853	6.551913853645227	0.4828947556663558	0.05994494880951293	0.07934125588094641	219.01896677750563	113.0	1.938220944933678	-606.6908757776426
4.0	578.0	720.0	2.9495337236922334	0.4419644672933842	64.86802760652253	0.1936715380014242	3.620422256950212	0.26673492829397666	0.05994494880951293	0.07934125588094641	219.01896677750563	113.0	1.938220944933678	-606.6908757776426
4.0	578.0	720.0	0.3486806663723781	0.06980910963118311	60.464714661785415	2.6805923741943936	27.66841483502726	3.099744547014527	0.05994494880951293	0.07934125588094641	219.01896677750563	113.0	1.938220944933678	-606.6908757776426
4.0	588.0	720.0	0.3010680610749425	0.030907212216374894	25.119018986179316	1.2598699773702688	10.458782718462142	1.351514394963222	0.06866176098503042	0.07121931158698112	135.86862674918956	113.0	1.2023772278689342	-632.4331588352169
4.0	588.0	720.0	0.7806237083768124	0.08211237801382766	52.44256536581167	0.4562361945260526	3.7614547431330303	0.42989117876245747	0.06866176098503042	0.07121931158698112	135.86862674918956	113.0	1.2023772278689342	-632.4331588352169
4.0	588.0	720.0	1.7517806715284612	0.13361292721976561	63.779098684905875	0.09816579903464204	1.9731068108628405	0.15149969826814197	0.06866176098503042	0.07121931158698112	135.86862674918956	113.0	1.2023772278689342	-632.4331588352169
4.0	588.0	720.0	4.549800776615157	0.04118775065010205	71.72221635581245	0.24940593877769276	8.777239587237366	0.18889057197440706	0.06866176098503042	0.07121931158698112	135.86862674918956	113.0	1.2023772278689342	-632.4331588352169
4.0	598.0	720.0	0.35643235399971473	0.03715235346168532	24.27377808748698	1.0685206838230958	8.865648606235697	1.0998089423128679	0.07048036158106928	0.07710860034350543	161.86049933975323	113.0	1.4323937994668428	-604.0169385185683
4.0	598.0	720.0	1.1827002348997984	0.12811246891953237	54.519994201041335	0.47111009468501236	4.4736375695139365	0.4528655957783498	0.07048036158106928	0.07710860034350543	161.86049933975323	113.0	1.4323937994668428	-604.0169385185683
4.0	598.0	720.0	2.407018241939866	0.15091151212086631	63.10929994649929	0.11905568544112947	2.2055418058559075	0.1404058323359291	0.07048036158106928	0.07710860034350543	161.86049933975323	113.0	1.4323937994668428	-604.0169385185683
4.0	598.0	720.0	4.67741979575941	0.04590351214726677	71.68716519703723	0.2995497273436017	9.1092865978646	0.22671077088917194	0.07048036158106928	0.07710860034350543	161.86049933975323	113.0	1.4323937994668428	-604.0169385185683
2.0	608.0	720.0	4.9710639632220435	0.16240070018597097	64.23572369745658	0.6995433364273069	7.493143765724122	0.44690517339876284	0.0991382901279741	0.16055521343142878	328.1768947012201	119.0	2.7577890311026896	-444.4431391367583
2.0	608.0	720.0	2.906135421570728	0.3900044761544492	77.41743954851272	0.6675174067218095	5.21785614500423	0.4239959129099057	0.0991382901279741	0.16055521343142878	328.1768947012201	119.0	2.7577890311026896	-444.4431391367583
3.0	618.0	720.0	4.520634264813732	0.06795005586442227	66.97848913392022	0.21611697754247972	10.402953659791706	0.14879695169319287	0.09572249779460265	0.10786227914250798	165.86034381274348	116.0	1.4298305501098576	-531.6562136499034
3.0	618.0	720.0	0.9156624532509251	1.819934260683611	73.07378385423958	2.071888117441738	1.8993220348245323	1.0051666138479134	0.09572249779460265	0.10786227914250798	165.86034381274348	116.0	1.4298305501098576	-531.6562136499034
3.0	618.0	720.0	2.413418088814529	1.041271512590371	76.52653055199978	1.7437686820664715	2.4781440472843483	0.7821706926385688	0.09572249779460265	0.10786227914250798	165.86034381274348	116.0	1.4298305501098576	-531.6562136499034
2.0	628.0	720.0	3.085310015917809	0.08594729186677812	64.3153151531786	0.5636411904323562	11.183213785378454	0.3219454415246785	0.07765942418114277	0.12459237719088699	330.1026097069567	119.0	2.773971510142493	-504.7575020064344
2.0	628.0	720.0	5.1794927430781685	0.1687349439436882	75.44071313798557	0.08971716589100585	4.126125740896239	0.13478692060983188	0.07765942418114277	0.12459237719088699	330.1026097069567	119.0	2.773971510142493	-504.7575020064344
4.0	638.0	720.0	1.6444698002636442	0.07467529937268451	58.87372293769848	1.8088973530647834	11.930558627326459	1.361146728437498	0.023755992026835475	0.13991934492611957	5111.96151026793	113.0	45.23859743599938	-444.3163156487291
4.0	638.0	720.0	6.079349557879668	0.2693538925851915	74.96007383968413	0.10569698549701306	4.798025648949694	0.17411584089718446	0.023755992026835475	0.13991934492611957	5111.96151026793	113.0	45.23859743599938	-444.3163156487291
4.0	638.0	720.0	0.21811906721170754	0.08901441775341129	100.73489871249951	4.383914232661892	6.497686034648004	4.297559266708331	0.023755992026835475	0.13991934492611957	5111.96151026793	113.0	45.23859743599938	-444.3163156487291
4.0	638.0	720.0	0.392497104963622	0.06973187663632402	124.02925738074889	3.048926131574352	9.422646038563752	3.0997459381208077	0.023755992026835475	0.13991934492611957	5111.96151026793	113.0	45.23859743599938	-444.3163156487291
